player_id,player_name,first_name,last_name,EV_shift_mean,EV_shift_std,EV_shift_count,EV_shift_median,EV_shift_p25,EV_shift_p75,PP_shift_mean,PP_shift_std,PP_shift_count,PP_shift_median,PP_shift_p25,PP_shift_p75,PK_shift_mean,PK_shift_std,PK_shift_count,PK_shift_median,PK_shift_p25,PK_shift_p75,OT_shift_mean,OT_shift_std,OT_shift_count,OT_shift_median,OT_shift_p25,OT_shift_p75,overall_shift_mean,overall_shift_std,total_shifts,avg_shifts_per_game,avg_toi_per_game,games_played
8480192,Johnathan Kovacevic,Johnathan,Kovacevic,51.757166666666166,18.738002784109806,2100,49.48333333334995,37.99166666666751,63.27500000002499,54.55993686868661,20.2376825997373,264,52.966666666635035,39.76666666664022,66.65000000000003,56.38411564625631,20.198099155086975,98,53.34999999999991,39.687499999974875,68.64999999999992,0.0,0.0,0,0.0,0.0,0.0,52.24188329271541,19.002709060161695,2462,17.338028169014084,905.771244131446,142
8481618,Alex Newhook,Alex,Newhook,50.689583333335435,17.669223586626796,1936,49.30000000000007,37.859999999997285,60.34166666662503,60.39951951951865,21.062920991877995,222,57.98333333333005,45.44166666666757,73.98999999999747,67.08639393939515,25.009112521593764,110,63.58333333334997,49.14166666665011,83.175,0.0,0.0,0,0.0,0.0,0.0,52.4352865961217,18.960007542439936,2268,16.31654676258993,855.5628057554244,139
8480887,Jordan Harris,Jordan,Harris,53.43036382011202,19.508278094221122,1979,51.633333333333,39.03333333340015,65.18333333335008,54.066245954688675,19.599671134002655,206,51.516666666670005,39.208333333349856,66.72500000000014,54.03367816091979,19.811011912176273,58,53.44999999999982,39.45833333328264,64.14000000005012,0.0,0.0,0,0.0,0.0,0.0,53.50436469014753,19.52562526765271,2243,18.088709677419356,967.8249193548459,124
8482111,Justin Barron,Justin,Barron,50.30218737672718,17.818244023304764,1690,47.47499999999991,37.44166666667246,59.22500000004993,53.05565000000108,17.666598013066093,200,51.316666666649894,39.92083333331014,62.60000000005069,59.11076388889243,22.463914604754795,48,52.20000000005007,42.79166666667993,71.82500000000002,0.0,0.0,0,0.0,0.0,0.0,50.80451152390918,18.000592190579837,1938,18.457142857142856,937.7061269841524,105
8481523,Kirby Dach,Kirby,Dach,51.59901420217455,17.89928933831077,1596,50.38333333333493,38.55833333332441,62.174999999975,63.72277777777938,21.482550383687766,192,61.68333333336494,49.60833333330751,78.21666666667002,66.35707434052772,22.050631877128918,139,63.03333333340015,51.57333333333497,81.34999999998504,0.0,0.0,0,0.0,0.0,0.0,53.87152741740404,19.276908006746318,1927,16.47008547008547,887.2686609686973,117
8481593,Jayden Struble,Jayden,Struble,51.95523028883761,18.34158419028257,1708,50.2166666666501,38.3583333332853,62.37499999994998,56.620208333335995,21.09959381087976,80,52.74999999998499,41.808333333347456,70.29999999999498,53.655833333337924,22.750458649214917,20,54.266666666649826,36.23333333333251,65.63749999994995,0.0,0.0,0,0.0,0.0,0.0,52.18045722713953,18.551960063164174,1808,16.142857142857142,842.341666666681,112
8483457,Lane Hutson,Lane,Hutson,54.96288228823028,19.69852679285957,1515,52.399999999999864,40.74999999999997,66.48333333334995,67.91990740740984,22.374631633439936,144,66.38333333335004,51.025000000050056,81.99166666669998,72.18356164383572,23.70592674115247,73,69.59999999999991,54.83333333329995,92.03333333329988,0.0,0.0,0,0.0,0.0,0.0,56.765954580447975,20.686471925875,1732,20.61904761904762,1170.459920634951,84
8477497,Sean Monahan,Sean,Monahan,48.51313364055492,16.424647821754323,1085,46.84,36.600000000000136,57.866666666699984,56.07574242424332,23.41325289479393,220,52.96666666666502,37.75833333335015,70.45500000000004,60.96574074074235,24.30442049872222,144,59.29666666669971,43.22083333332503,76.35833333339997,0.0,0.0,0,0.0,0.0,0.0,50.89888198757937,19.03513486478579,1449,18.818181818181817,957.8244155844484,77
8479543,Michael Pezzetta,Michael,Pezzetta,45.593325808879825,14.892872021384596,1329,44.26666666660003,35.23333333332994,53.833333333339965,46.51138364779396,15.187923005253088,53,44.633333333300016,35.66666666665998,57.766666666700075,50.85937499999995,22.252449122971747,16,50.48333333334995,29.758333333375163,67.16666666670005,0.0,0.0,0,0.0,0.0,0.0,45.68840009537508,15.020091610455781,1398,9.38255033557047,428.6737136465394,149
8476441,Joel Edmundson,Joel,Edmundson,50.106632334582756,18.133448307842375,1068,47.66666666667001,37.10833333335506,58.887499999975034,59.151328502412,22.409376996727527,138,54.71666666663501,40.95833333330731,75.05833333332527,61.30763052209313,22.647561240192616,83,59.600000000000136,43.366666666699984,76.83333333330006,0.0,0.0,0,0.0,0.0,0.0,51.796198603569415,19.318839942018123,1289,19.83076923076923,1027.1584615384763,65
8481058,Jesse Ylonen,Jesse,Ylonen,45.78024171888973,15.690623941355685,1117,43.96666666669989,34.72000000000003,54.48000000000013,49.6797979797993,17.391478000156095,132,47.93333333329997,36.38000000000005,59.1200000000249,49.33180952380845,18.393529717151605,35,46.13333333333003,34.32333333329984,54.308333333349765,0.0,0.0,0,0.0,0.0,0.0,46.27794132917962,16.004713871969628,1284,13.375,618.9674652777775,96
8481093,Rafaël Harvey-Pinard,Rafaël,Harvey-Pinard,49.38810096957301,17.09016414857804,997,48.16666666660012,36.46666666660008,59.700000000000045,49.05505681818052,19.48454284090045,176,45.500000000035044,34.14999999999985,60.40833333337494,56.28966666667257,25.33579985580508,90,48.23333333336508,37.13333333335004,71.20833333335003,0.0,0.0,0,0.0,0.0,0.0,49.83348904724037,18.23230290790724,1263,15.7875,786.7462083333074,80
8478851,Alexandre Carrier,Alexandre,Carrier,48.62452229299418,18.061842378281014,1099,45.799999999999955,35.416666666699825,57.73333333330004,55.02932098766122,20.325185939850893,108,51.100000000000136,39.933333333275016,68.46666666667505,55.51124031007367,17.897961831949566,43,52.89999999999998,42.7166666666501,64.76666666665005,0.0,0.0,0,0.0,0.0,0.0,49.414800000000945,18.38709656446935,1250,22.321428571428573,1103.0089285714496,56
